5,6,7,8,9,10,11,12,13,14,15,16
"[[5196.8043, 10.0945, 21.892, 7.566, 10.1949, 37.492], [1761.7817, 5.8775, 14.096, 4.0519, 5.936, 19.9096], [649.4491, 3.5685, 8.999, 2.6108, 3.604, 12.6213]]","[[11526.1711, 13.746, 30.256, 10.2301, 13.8601, 60.891], [5032.4074, 9.0829, 21.7, 6.2553, 9.1582, 37.0273], [2396.7218, 6.2682, 16.235, 4.2993, 6.3202, 25.1999]]","[[24021.1457, 18.3936, 40.944, 13.6349, 18.5246, 94.7607], [12453.0307, 13.2437, 31.488, 9.2114, 13.3379, 63.7856], [6645.8087, 9.6749, 24.727, 6.5547, 9.7437, 45.1125]]","[[47243.907, 24.1507, 54.34, 17.8061, 24.3012, 141.5125], [28162.3647, 18.6463, 44.227, 13.0456, 18.7625, 103.4203], [16303.1041, 14.1871, 35.789, 9.5992, 14.2755, 75.7868]]","[[93592.7755, 32.0701, 72.175, 23.6922, 32.2478, 211.9906], [57530.4442, 25.1436, 59.392, 17.7026, 25.2829, 158.0839], [35399.8272, 19.7233, 49.038, 13.4568, 19.8326, 119.8301]]","[[188513.4397, 43.2027, 97.905, 31.9369, 43.4181, 317.6672], [116315.0415, 33.9357, 80.365, 24.0614, 34.105, 238.9574], [72515.7678, 26.7951, 66.501, 18.3865, 26.9288, 182.205]]","[[264628.8316, 48.8267, 110.169, 36.0228, 49.0481, 394.3448], [170182.7605, 39.1558, 92.219, 27.6144, 39.3334, 301.8507], [107798.0795, 31.1633, 76.94, 21.0908, 31.3047, 230.0861]]","[[403160.9601, 57.7227, 130.461, 42.6275, 57.9627, 509.27], [266793.0916, 46.9564, 110.526, 33.2519, 47.1516, 396.7788], [177228.849, 38.2714, 94.08, 26.0448, 38.4305, 310.2621]]","[[615269.9937, 68.5326, 154.91, 50.6228, 68.7957, 655.4131], [424814.8483, 56.9461, 133.519, 40.5048, 57.1647, 523.8928], [293371.7416, 47.3231, 115.416, 32.464, 47.5048, 419.3286]]","[[934042.0179, 81.3905, 184.238, 60.1537, 81.6807, 838.9548], [658134.0443, 68.32, 160.105, 48.7311, 68.5635, 679.0573], [465420.9017, 57.4531, 139.695, 39.5936, 57.6579, 551.101]]","[[1399712.1258, 96.2788, 217.938, 71.1399, 96.5992, 1063.315], [1013128.2103, 81.9113, 191.39, 58.5792, 82.1839, 874.9309], [733419.6782, 69.6928, 168.434, 48.2706, 69.9247, 720.2772]]","[[2019908.6053, 112.009, 253.6, 82.7758, 112.3585, 1320.0107], [1489990.0928, 96.2008, 224.37, 68.9516, 96.501, 1098.8562], [1092619.204, 82.3799, 198.336, 57.273, 82.637, 911.9888]]"
"[[5227.6186, 10.1243, 21.956, 7.5884, 10.2251, 37.6028], [1771.53, 5.8937, 14.135, 4.063, 5.9524, 19.9644], [652.5877, 3.5771, 9.02, 2.6172, 3.6127, 12.6519]]","[[11602.8006, 13.7917, 30.354, 10.2643, 13.9061, 61.0945], [5063.0605, 9.1105, 21.764, 6.2745, 9.1861, 37.141], [2408.8817, 6.2841, 16.275, 4.3104, 6.3362, 25.2653]]","[[24192.2212, 18.459, 41.086, 13.6839, 18.5904, 95.1012], [12533.4776, 13.2864, 31.587, 9.2414, 13.3809, 63.9936], [6682.3783, 9.7014, 24.793, 6.5729, 9.7705, 45.2378]]","[[47595.825, 24.2405, 54.535, 17.8734, 24.3916, 142.0478], [28350.0946, 18.7083, 44.37, 13.0894, 18.8249, 103.7681], [16397.7734, 14.2282, 35.89, 9.6273, 14.3168, 76.0085]]","[[94290.3256, 32.1894, 72.435, 23.7816, 32.3677, 212.791], [57924.5279, 25.2296, 59.588, 17.7637, 25.3694, 158.6303], [35615.798, 19.7834, 49.183, 13.4978, 19.893, 120.1958]]","[[189865.9041, 43.3574, 98.242, 32.0528, 43.5736, 318.8215], [117102.1136, 34.0504, 80.626, 24.1434, 34.2202, 239.7722], [72965.6333, 26.8781, 66.7, 18.4435, 27.0122, 182.77]]","[[266714.8829, 49.0187, 110.587, 36.1668, 49.241, 395.9226], [171462.4595, 39.3028, 92.552, 27.7199, 39.481, 303.0052], [108561.2857, 31.2735, 77.201, 21.167, 31.4153, 230.9174]]","[[406441.0296, 57.957, 130.971, 42.8032, 58.198, 511.3708], [268882.2906, 47.1399, 110.941, 33.3842, 47.3359, 398.3586], [178540.4692, 38.4128, 94.412, 26.143, 38.5725, 311.4336]]","[[620347.7701, 68.8148, 155.525, 50.8344, 69.079, 658.1547], [428184.0598, 57.1715, 134.028, 40.6677, 57.391, 526.0019], [295576.6326, 47.5006, 115.831, 32.588, 47.683, 420.9308]]","[[941759.2742, 81.726, 184.969, 60.4053, 82.0174, 842.4665], [663390.5424, 68.5923, 160.717, 48.9284, 68.8368, 681.8092], [468968.7826, 57.6717, 140.204, 39.747, 57.8773, 553.2372]]","[[1411210.2753, 96.6735, 218.798, 71.4359, 96.9952, 1067.7417], [1021180.5041, 82.2362, 192.12, 58.8153, 82.5098, 878.459], [739004.4365, 69.9576, 169.048, 48.4572, 70.1904, 723.063]]","[[2036487.6599, 112.4677, 254.601, 83.1199, 112.8187, 1325.5008], [1501857.499, 96.5832, 225.228, 69.2301, 96.8845, 1103.296], [1101013.6085, 82.6958, 199.066, 57.4964, 82.9538, 915.5476]]"
"[[5258.6129, 10.1543, 22.021, 7.6108, 10.2554, 37.7138], [1781.2285, 5.9098, 14.173, 4.0741, 5.9686, 20.0189], [655.7258, 3.5857, 9.04, 2.6235, 3.6214, 12.6827]]","[[11679.6527, 13.8373, 30.453, 10.2984, 13.9521, 61.2978], [5093.872, 9.1382, 21.829, 6.2937, 9.214, 37.2547], [2421.1031, 6.3, 16.315, 4.3215, 6.3523, 25.3305]]","[[24363.8593, 18.5244, 41.228, 13.7328, 18.6562, 95.4415], [12614.1138, 13.3291, 31.686, 9.2712, 13.4239, 64.2002], [6719.2751, 9.7282, 24.86, 6.5911, 9.7974, 45.3635]]","[[47949.0411, 24.3303, 54.73, 17.9406, 24.4819, 142.5824], [28538.5457, 18.7704, 44.512, 13.1333, 18.8873, 104.1163], [16493.3562, 14.2696, 35.991, 9.6555, 14.3585, 76.2312]]","[[94990.8162, 32.3087, 72.694, 23.871, 32.4877, 213.5918], [58319.862, 25.3156, 59.785, 17.8249, 25.4558, 159.1767], [35832.0287, 19.8434, 49.328, 13.5389, 19.9533, 120.5611]]","[[191224.9822, 43.5123, 98.579, 32.1689, 43.7293, 319.9772], [117892.6376, 34.1651, 80.887, 24.2254, 34.3355, 240.5871], [73417.6523, 26.9612, 66.899, 18.5006, 27.0957, 183.3366]]","[[268810.0904, 49.2109, 111.005, 36.3109, 49.4341, 397.5004], [172746.947, 39.4497, 92.885, 27.8254, 39.6286, 304.1592], [109327.4561, 31.3836, 77.462, 21.2431, 31.526, 231.7484]]","[[409734.4321, 58.1914, 131.482, 42.9789, 58.4333, 513.4709], [270979.3173, 47.3233, 111.356, 33.5165, 47.5201, 399.9375], [179856.8519, 38.5541, 94.745, 26.2413, 38.7144, 312.6055]]","[[625445.0671, 69.097, 156.14, 51.046, 69.3622, 660.8959], [431565.7743, 57.3968, 134.536, 40.8307, 57.6172, 528.1109], [297790.7714, 47.6782, 116.247, 32.712, 47.8612, 422.534]]","[[949508.5881, 82.0616, 185.701, 60.657, 82.3541, 845.9784], [668668.9909, 68.8646, 161.33, 49.1259, 69.1101, 684.5628], [472530.6239, 57.8902, 140.713, 39.9003, 58.0966, 555.3732]]","[[1422754.4879, 97.0681, 219.659, 71.7319, 97.3911, 1072.1682], [1029265.9102, 82.5611, 192.85, 59.0514, 82.8358, 881.9875], [744610.5291, 70.2225, 169.663, 48.6437, 70.4562, 725.8485]]","[[2053138.7937, 112.9266, 255.602, 83.4642, 113.2789, 1330.9934], [1513774.9068, 96.9656, 226.085, 69.5087, 97.2682, 1107.738], [1109439.9687, 83.0116, 199.796, 57.7198, 83.2706, 919.1066]]"
"[[5289.6381, 10.1842, 22.086, 7.6331, 10.2856, 37.8246], [1791.0106, 5.926, 14.211, 4.0852, 5.985, 20.0736], [658.9083, 3.5944, 9.061, 2.6299, 3.6302, 12.7135]]","[[11756.7595, 13.8829, 30.552, 10.3325, 13.9981, 61.5008], [5124.6624, 9.1657, 21.893, 6.3128, 9.2418, 37.3682], [2433.4238, 6.316, 16.355, 4.3327, 6.3684, 25.396]]","[[24536.1359, 18.5898, 41.37, 13.7818, 18.7221, 95.782], [12695.063, 13.3718, 31.784, 9.3012, 13.4669, 64.4078], [6756.1963, 9.7549, 24.926, 6.6094, 9.8243, 45.4894]]","[[48303.2132, 24.42, 54.925, 18.0078, 24.5721, 143.1173], [28727.2627, 18.8324, 44.655, 13.177, 18.9497, 104.4632], [16589.0057, 14.3109, 36.092, 9.6837, 14.4001, 76.4539]]","[[95694.0001, 32.4281, 72.954, 23.9604, 32.6078, 214.3922], [58716.4769, 25.4015, 59.981, 17.8859, 25.5422, 159.7224], [36049.1104, 19.9034, 49.473, 13.5799, 20.0136, 120.9263]]","[[192588.362, 43.6671, 98.916, 32.285, 43.8849, 321.1326], [118685.0139, 34.2797, 81.148, 24.3073, 34.4507, 241.4015], [73870.1483, 27.0442, 67.097, 18.5576, 27.1791, 183.9018]]","[[270913.9305, 49.4031, 111.424, 36.455, 49.6271, 399.079], [174036.2985, 39.5966, 93.218, 27.931, 39.7762, 305.3139], [110096.3316, 31.4938, 77.724, 21.3193, 31.6366, 232.5802]]","[[413042.6047, 58.4258, 131.993, 43.1547, 58.6687, 515.5725], [273084.8743, 47.5068, 111.771, 33.6487, 47.7044, 401.5172], [181178.0917, 38.6955, 95.078, 26.3395, 38.8564, 313.7761]]","[[630565.5203, 69.3792, 156.756, 51.2577, 69.6456, 663.6381], [434961.8137, 57.6222, 135.044, 40.9936, 57.8434, 530.2195], [300013.68, 47.8558, 116.663, 32.8361, 48.0395, 424.1376]]","[[957290.3706, 82.3972, 186.433, 60.9087, 82.6909, 849.4904], [673970.4781, 69.1371, 161.943, 49.3234, 69.3835, 687.3172], [476106.6798, 58.1089, 141.222, 40.0537, 58.3161, 557.5096]]","[[1434349.427, 97.4628, 220.52, 72.0279, 97.7872, 1076.596], [1037382.745, 82.886, 193.58, 59.2876, 83.1618, 885.5169], [750239.0819, 70.4874, 170.277, 48.8304, 70.7219, 728.6359]]","[[2069861.9839, 113.3856, 256.603, 83.8085, 113.7393, 1336.4863], [1525738.4941, 97.348, 226.943, 69.7871, 97.6518, 1112.1784], [1117898.3957, 83.3275, 200.526, 57.9431, 83.5875, 922.6649]]"
"[[5320.8082, 10.2142, 22.151, 7.6555, 10.3158, 37.9356], [1800.7526, 5.9421, 14.249, 4.0963, 6.0013, 20.128], [662.0525, 3.603, 9.081, 2.6362, 3.6388, 12.7443]]","[[11834.1772, 13.9285, 30.651, 10.3666, 14.0441, 61.704], [5155.6183, 9.1934, 21.958, 6.332, 9.2697, 37.4815], [2445.6608, 6.3319, 16.394, 4.3438, 6.3844, 25.4611]]","[[24709.2107, 18.6552, 41.512, 13.8307, 18.788, 96.1226], [12776.2272, 13.4144, 31.883, 9.3311, 13.5099, 64.615], [6793.1588, 9.7815, 24.992, 6.6277, 9.8511, 45.6151]]","[[48659.0538, 24.5098, 55.12, 18.075, 24.6625, 143.6518], [28916.9572, 18.8944, 44.797, 13.221, 19.0122, 104.8115], [16684.6584, 14.3521, 36.193, 9.7118, 14.4415, 76.6756]]","[[96399.4653, 32.5474, 73.213, 24.0498, 32.7277, 215.193], [59114.5313, 25.4875, 60.177, 17.9471, 25.6287, 160.2687], [36266.9668, 19.9634, 49.618, 13.6209, 20.074, 121.2919]]","[[193956.8296, 43.822, 99.253, 32.4011, 44.0405, 322.2881], [119480.9851, 34.3945, 81.409, 24.3894, 34.566, 242.217], [74324.3346, 27.1272, 67.296, 18.6146, 27.2625, 184.4668]]","[[273025.6443, 49.5953, 111.842, 36.599, 49.8202, 400.6572], [175330.7401, 39.7436, 93.552, 28.0365, 39.9239, 306.4686], [110868.0603, 31.604, 77.985, 21.3954, 31.7473, 233.4118]]","[[416363.3645, 58.6602, 132.503, 43.3305, 58.9041, 517.6741], [275198.7914, 47.6904, 112.186, 33.781, 47.8887, 403.0967], [182504.9491, 38.8369, 95.412, 26.4378, 38.9984, 314.948]]","[[635707.2668, 69.6615, 157.371, 51.4694, 69.9289, 666.381], [438371.3345, 57.8476, 135.553, 41.1566, 58.0697, 532.3292], [302244.3699, 48.0334, 117.079, 32.9601, 48.2178, 425.7406]]","[[965105.3649, 82.7328, 187.165, 61.1604, 83.0278, 853.0037], [679292.5469, 69.4095, 162.557, 49.521, 69.6569, 690.0714], [479696.3559, 58.3275, 141.732, 40.2072, 58.5355, 559.647]]","[[1445993.6276, 97.8576, 221.382, 72.3241, 98.1833, 1081.0249], [1045534.5323, 83.211, 194.31, 59.5237, 83.4879, 889.0463], [755888.3016, 70.7523, 170.891, 49.017, 70.9877, 731.4223]]","[[2086651.2288, 113.8445, 257.605, 84.1527, 114.1997, 1341.9784], [1537750.8157, 97.7305, 227.801, 70.0656, 98.0354, 1116.6191], [1126391.8959, 83.6434, 201.256, 58.1666, 83.9044, 926.2252]]"
"[[5352.0536, 10.2441, 22.215, 7.6779, 10.3461, 38.0464], [1810.6324, 5.9584, 14.288, 4.1076, 6.0177, 20.1833], [665.1888, 3.6115, 9.102, 2.6425, 3.6474, 12.7742]]","[[11911.9102, 13.9742, 30.749, 10.4008, 14.0901, 61.9076], [5186.6138, 9.221, 22.022, 6.3512, 9.2975, 37.5954], [2458.0176, 6.3479, 16.434, 4.355, 6.4005, 25.5265]]","[[24882.5981, 18.7206, 41.653, 13.8796, 18.8538, 96.4628], [12857.7804, 13.4572, 31.982, 9.361, 13.553, 64.8226], [6830.2519, 9.8082, 25.058, 6.6459, 9.878, 45.7406]]","[[49016.51, 24.5996, 55.315, 18.1423, 24.7529, 144.1872], [29107.1284, 18.9565, 44.94, 13.2647, 19.0746, 105.1587], [16780.9034, 14.3935, 36.294, 9.74, 14.4831, 76.8982]]","[[97107.8982, 32.6668, 73.473, 24.1393, 32.8478, 215.9944], [59513.976, 25.5734, 60.374, 18.0082, 25.7151, 160.8146], [36485.343, 20.0234, 49.763, 13.6619, 20.1344, 121.6571]]","[[195330.3068, 43.9769, 99.59, 32.5171, 44.1962, 323.4436], [120279.8135, 34.5093, 81.67, 24.4714, 34.6814, 243.032], [74779.7254, 27.2102, 67.494, 18.6716, 27.3459, 185.032]]","[[275146.3137, 49.7875, 112.261, 36.7431, 50.0133, 402.2359], [176629.9025, 39.8906, 93.885, 28.1421, 40.0715, 307.6234], [111642.2296, 31.7141, 78.247, 21.4715, 31.858, 234.2424]]","[[419698.5383, 58.8947, 133.014, 43.5063, 59.1396, 519.7754], [277321.2008, 47.8739, 112.601, 33.9133, 48.073, 404.6764], [183835.4149, 38.9782, 95.745, 26.536, 39.1403, 316.1183]]","[[640870.2278, 69.9438, 157.987, 51.6811, 70.2123, 669.1232], [441794.1848, 58.073, 136.061, 41.3195, 58.2959, 534.4382], [304483.4373, 48.211, 117.495, 33.0841, 48.3961, 427.3434]]","[[972954.0827, 83.0685, 187.897, 61.4122, 83.3647, 856.5171], [684636.6871, 69.682, 163.17, 49.7186, 69.9304, 692.8267], [483300.048, 58.5462, 142.241, 40.3606, 58.7549, 561.7841]]","[[1457686.8778, 98.2525, 222.243, 72.6203, 98.5795, 1085.454], [1053718.8002, 83.536, 195.04, 59.76, 83.814, 892.5765], [761560.0951, 71.0172, 171.506, 49.2037, 71.2535, 734.2092]]","[[2103514.5864, 114.3036, 258.607, 84.4971, 114.6602, 1347.473], [1549815.0454, 98.1131, 228.659, 70.3443, 98.4192, 1121.062], [1134918.4374, 83.9594, 201.986, 58.39, 84.2214, 929.7852]]"
"[[5383.4081, 10.2741, 22.28, 7.7003, 10.3763, 38.1576], [1820.4519, 5.9745, 14.326, 4.1186, 6.034, 20.2375], [668.3901, 3.6202, 9.123, 2.6489, 3.6562, 12.8054]]","[[11989.6239, 14.0197, 30.848, 10.4349, 14.136, 62.1104], [5217.6655, 9.2485, 22.087, 6.3703, 9.3253, 37.7083], [2470.2893, 6.3637, 16.474, 4.366, 6.4165, 25.5915]]","[[25056.9478, 18.786, 41.795, 13.9287, 18.9197, 96.8037], [12939.5415, 13.4999, 32.081, 9.3909, 13.596, 65.0296], [6867.4259, 9.8349, 25.124, 6.6642, 9.9049, 45.8662]]","[[49374.8949, 24.6894, 55.51, 18.2096, 24.8432, 144.7223], [29298.0043, 19.0185, 45.083, 13.3085, 19.137, 105.5062], [16877.2826, 14.4347, 36.396, 9.768, 14.5247, 77.1199]]","[[97819.4156, 32.7863, 73.733, 24.2288, 32.9679, 216.7952], [59914.6396, 25.6594, 60.57, 18.0693, 25.8015, 161.3607], [36704.3179, 20.0834, 49.908, 13.7029, 20.1947, 122.0223]]","[[196708.5543, 44.1317, 99.927, 32.6332, 44.3518, 324.599], [121080.4966, 34.6239, 81.931, 24.5534, 34.7966, 243.847], [75237.0456, 27.2932, 67.693, 18.7287, 27.4294, 185.598]]","[[277274.9733, 49.9797, 112.68, 36.8872, 50.2064, 403.8141], [177935.132, 40.0377, 94.219, 28.2477, 40.2193, 308.7787], [112419.3587, 31.8243, 78.508, 21.5477, 31.9686, 235.0745]]","[[423048.1507, 59.1292, 133.526, 43.6821, 59.3751, 521.8771], [279452.0539, 48.0575, 113.016, 34.0456, 48.2573, 406.256], [185172.172, 39.1197, 96.078, 26.6343, 39.2823, 317.2902]]","[[646054.8439, 70.2262, 158.602, 51.8928, 70.4958, 671.8653], [445231.8188, 58.2985, 136.57, 41.4825, 58.5223, 536.5481], [306731.7669, 48.3887, 117.911, 33.2081, 48.5744, 428.947]]","[[980836.4447, 83.4044, 188.63, 61.664, 83.7017, 860.0314], [690001.898, 69.9545, 163.784, 49.916, 70.2039, 695.5804], [486916.77, 58.7649, 142.751, 40.514, 58.9744, 563.9203]]","[[1469427.9244, 98.6474, 223.105, 72.9164, 98.9757, 1089.8827], [1061934.6473, 83.8611, 195.771, 59.9962, 84.1401, 896.1065], [767253.2209, 71.2822, 172.121, 49.3903, 71.5194, 736.9957]]","[[2120449.9696, 114.7628, 259.609, 84.8415, 115.1209, 1352.9684], [1561924.4355, 98.4957, 229.518, 70.6228, 98.803, 1125.5033], [1143476.8065, 84.2754, 202.717, 58.6134, 84.5383, 933.3448]]"
"[[5414.7404, 10.3039, 22.345, 7.7226, 10.4065, 38.268], [1830.3404, 5.9907, 14.364, 4.1297, 6.0504, 20.2924], [671.5568, 3.6287, 9.143, 2.6552, 3.6649, 12.8359]]","[[12067.772, 14.0653, 30.947, 10.469, 14.182, 62.3137], [5248.898, 9.2762, 22.151, 6.3895, 9.3532, 37.8222], [2482.7329, 6.3797, 16.514, 4.3772, 6.4326, 25.657]]","[[25231.8315, 18.8515, 41.937, 13.9776, 18.9856, 97.1442], [13021.4714, 13.5426, 32.18, 9.4208, 13.639, 65.2367], [6904.7317, 9.8615, 25.19, 6.6824, 9.9317, 45.9917]]","[[49734.7943, 24.7792, 55.705, 18.2769, 24.9336, 145.2572], [29489.4038, 19.0805, 45.225, 13.3524, 19.1994, 105.854], [16973.963, 14.476, 36.497, 9.7962, 14.5662, 77.3422]]","[[98533.0392, 32.9056, 73.993, 24.3182, 33.0879, 217.596], [60317.0134, 25.7454, 60.767, 18.1304, 25.888, 161.907], [36924.0526, 20.1435, 50.053, 13.744, 20.2551, 122.3877]]","[[198093.1575, 44.2868, 100.265, 32.7494, 44.5077, 325.7555], [121884.4147, 34.7387, 82.192, 24.6354, 34.9119, 244.6618], [75695.5945, 27.3763, 67.892, 18.7858, 27.5128, 186.1638]]","[[279412.9614, 50.172, 113.099, 37.0314, 50.3996, 405.3934], [179243.9948, 40.1847, 94.552, 28.3532, 40.367, 309.9332], [113198.9808, 31.9345, 78.769, 21.6238, 32.0793, 235.9055]]","[[426411.3383, 59.3638, 134.037, 43.858, 59.6106, 523.9796], [281590.7149, 48.241, 113.431, 34.1779, 48.4416, 407.8359], [186513.3873, 39.2611, 96.411, 26.7326, 39.4243, 318.4621]]","[[651261.4929, 70.5086, 159.218, 52.1046, 70.7793, 674.6089], [448682.2485, 58.524, 137.078, 41.6455, 58.7486, 538.6576], [308987.3975, 48.5663, 118.327, 33.3322, 48.7527, 430.5503]]","[[988751.652, 83.7402, 189.362, 61.9159, 84.0388, 863.5456], [695388.16, 70.227, 164.397, 50.1136, 70.4774, 698.3357], [490547.184, 58.9835, 143.261, 40.6674, 59.1938, 566.0572]]","[[1481218.8908, 99.0424, 223.967, 73.2127, 99.372, 1094.3131], [1070184.2718, 84.1862, 196.501, 60.2324, 84.4663, 899.6363], [772965.9173, 71.547, 172.736, 49.5769, 71.7851, 739.7816]]","[[2137451.5827, 115.2219, 260.611, 85.1859, 115.5815, 1358.4632], [1574083.0838, 98.8783, 230.376, 70.9014, 99.1868, 1129.9462], [1152068.9668, 84.5914, 203.447, 58.8369, 84.8554, 936.9056]]"
"[[5446.3011, 10.3339, 22.409, 7.745, 10.4368, 38.379], [1840.2206, 6.0069, 14.402, 4.1408, 6.0667, 20.3467], [674.7404, 3.6373, 9.164, 2.6615, 3.6735, 12.8666]]","[[12146.3689, 14.111, 31.046, 10.5032, 14.2281, 62.5174], [5280.1626, 9.3038, 22.216, 6.4087, 9.381, 37.9358], [2495.1483, 6.3956, 16.554, 4.3883, 6.4487, 25.7222]]","[[25407.0375, 18.9168, 42.079, 14.0265, 19.0514, 97.4846], [13103.8478, 13.5853, 32.279, 9.4508, 13.682, 65.4443], [6942.1584, 9.8882, 25.257, 6.7007, 9.9586, 46.1177]]","[[50096.3792, 24.8691, 55.901, 18.3442, 25.0241, 145.793], [29681.5406, 19.1426, 45.368, 13.3961, 19.2619, 106.2014], [17071.0132, 14.5173, 36.598, 9.8244, 14.6078, 77.5649]]","[[99249.5591, 33.0251, 74.252, 24.4077, 33.208, 218.3975], [60720.5387, 25.8314, 60.963, 18.1915, 25.9745, 162.4531], [37144.4952, 20.2035, 50.198, 13.785, 20.3154, 122.7534]]","[[199481.3018, 44.4417, 100.602, 32.8655, 44.6633, 326.911], [122691.5223, 34.8535, 82.454, 24.7174, 35.0273, 245.4773], [76155.0813, 27.4593, 68.091, 18.8428, 27.5962, 186.7283]]","[[281559.3666, 50.3644, 113.518, 37.1756, 50.5928, 406.9728], [180557.6593, 40.3317, 94.886, 28.4587, 40.5146, 311.0879], [113982.1164, 32.0447, 79.031, 21.7, 32.1901, 236.7373]]","[[429787.6807, 59.5984, 134.548, 44.0339, 59.8462, 526.0822], [283739.0445, 48.4247, 113.846, 34.3102, 48.626, 409.4168], [187859.3861, 39.4025, 96.744, 26.8308, 39.5663, 319.6336]]","[[656489.8864, 70.7911, 159.834, 52.3164, 71.0628, 677.3525], [452146.6825, 58.7495, 137.587, 41.8085, 58.975, 540.7676], [311252.7808, 48.744, 118.743, 33.4562, 48.9311, 432.1538]]","[[996699.0888, 84.0761, 190.095, 62.1677, 84.3758, 867.0604], [700797.0318, 70.4996, 165.011, 50.3112, 70.7509, 701.0906], [494192.4789, 59.2023, 143.77, 40.8209, 59.4134, 568.1948]]","[[1493058.1744, 99.4374, 224.829, 73.5089, 99.7683, 1098.7435], [1078467.1353, 84.5113, 197.232, 60.4687, 84.7926, 903.1678], [778703.024, 71.8121, 173.35, 49.7636, 72.051, 742.5692]]","[[2154525.0376, 115.6812, 261.614, 85.5304, 116.0422, 1363.9589], [1586291.311, 99.261, 231.235, 71.1801, 99.5707, 1134.3892], [1160692.8063, 84.9074, 204.178, 59.0604, 85.1724, 940.4657]]"
"[[5477.8599, 10.3638, 22.474, 7.7674, 10.467, 38.4898], [1850.1922, 6.0231, 14.441, 4.152, 6.0831, 20.4017], [677.9527, 3.646, 9.185, 2.6679, 3.6823, 12.8971]]","[[12225.027, 14.1566, 31.145, 10.5373, 14.2741, 62.7205], [5311.6054, 9.3314, 22.28, 6.4279, 9.4089, 38.0495], [2507.6176, 6.4116, 16.594, 4.3995, 6.4648, 25.7877]]","[[25583.4936, 18.9824, 42.222, 14.0756, 19.1175, 97.826], [13186.0924, 13.6279, 32.377, 9.4806, 13.7249, 65.6514], [6979.7094, 9.9149, 25.323, 6.719, 9.9855, 46.2436]]","[[50458.9309, 24.959, 56.096, 18.4115, 25.1145, 146.328], [29874.6543, 19.2048, 45.511, 13.4401, 19.3244, 106.55], [17168.224, 14.5586, 36.699, 9.8526, 14.6493, 77.7873]]","[[99969.115, 33.1446, 74.512, 24.4972, 33.3282, 219.1991], [61125.4348, 25.9173, 61.16, 18.2526, 26.0609, 162.9992], [37365.6125, 20.2635, 50.344, 13.8261, 20.3758, 123.119]]","[[200875.2869, 44.5967, 100.94, 32.9816, 44.8191, 328.0675], [123500.5479, 34.9682, 82.715, 24.7994, 35.1426, 246.2925], [76616.5528, 27.5423, 68.289, 18.8998, 27.6797, 187.294]]","[[283713.6943, 50.5567, 113.937, 37.3197, 50.786, 408.5521], [181876.8203, 40.4788, 95.219, 28.5643, 40.6623, 312.2431], [114767.0394, 32.1549, 79.292, 21.7761, 32.3007, 237.5684]]","[[433178.3304, 59.833, 135.06, 44.2097, 60.0818, 528.1845], [285895.1075, 48.6083, 114.262, 34.4426, 48.8104, 410.9972], [189210.2554, 39.5439, 97.078, 26.9291, 39.7083, 320.8055]]","[[661740.4355, 71.0736, 160.45, 52.5282, 71.3464, 680.0965], [455625.3874, 58.975, 138.096, 41.9716, 59.2014, 542.8784], [313526.1504, 48.9217, 119.159, 33.5803, 49.1095, 433.7575]]","[[1004679.8507, 84.412, 190.828, 62.4197, 84.713, 870.5759], [706227.4957, 70.7722, 165.625, 50.5089, 71.0245, 703.8464], [497851.1999, 59.421, 144.28, 40.9743, 59.6329, 570.3318]]","[[1504948.0948, 99.8326, 225.691, 73.8053, 100.1648, 1103.1752], [1086782.5477, 84.8365, 197.963, 60.7049, 85.1188, 906.6987], [784462.3226, 72.0771, 173.965, 49.9503, 72.317, 745.3569]]","[[2171670.8826, 116.1406, 262.617, 85.875, 116.503, 1369.4559], [1598548.4062, 99.6437, 232.094, 71.4588, 99.9546, 1138.8328], [1169351.0502, 85.2235, 204.908, 59.2839, 85.4894, 944.0267]]"
